announcement_id,created_at,overview_id,updated_at,apply_method,content,target
7487,2024-08-04 19:45:47.341024,5232,2024-08-08 09:25:20.548017,인터넷,행복주택,일반
7489,2025-10-11 06:08:43.605842,5233,2025-10-12 14:45:56.225698,모바일,매입임대,신혼부부
7490,2025-04-19 01:34:52.572426,5234,2025-04-25 16:47:04.536449,인터넷,행복주택,무주택자
7491,2025-10-05 13:05:53.327153,5235,2025-10-07 01:16:50.145413,인터넷,임대,청년
7492,2024-12-31 19:13:19.545476,5236,2025-01-12 04:24:13.059829,인터넷,매입임대,무주택자
7493,2024-01-05 14:44:31.609600,5237,2024-01-06 00:49:16.777008,우편,전세,신혼부부
7494,2025-05-08 08:43:12.687616,5238,2025-05-14 00:08:53.797708,모바일,매입임대,무주택자
7495,2023-12-23 15:38:11.696484,5239,2023-12-24 08:47:35.793438,우편,분양,청년
7497,2025-09-09 07:08:38.127190,5240,2025-09-10 03:17:01.754571,우편,전세,신혼부부
7498,2025-09-07 02:57:13.688584,5241,2025-09-10 21:35:29.646494,모바일,행복주택,고령자
7500,2025-03-19 04:05:21.295060,5242,2025-03-19 19:02:00.622402,방문,임대,신혼부부
7501,2025-09-22 18:53:01.862235,5243,2025-09-23 09:29:44.408329,방문,분양,신혼부부
7502,2023-12-14 19:22:28.276311,5244,2023-12-16 15:56:27.643150,우편,전세,신혼부부
7503,2025-07-13 09:14:22.749366,5245,2025-07-14 07:04:05.197699,우편,임대,일반
7504,2024-11-02 00:02:26.608619,5246,2024-11-02 15:10:52.018361,우편,전세,고령자
7505,2024-08-02 14:06:38.451926,5247,2024-08-04 19:41:59.593991,우편,분양,일반
7507,2025-02-19 07:13:09.663887,5248,2025-02-19 08:59:20.914263,우편,분양,신혼부부
7509,2024-04-12 04:16:27.755258,5249,2024-04-12 16:00:41.793943,모바일,매입임대,신혼부부
7511,2025-02-11 18:26:11.198202,5250,2025-02-14 03:02:24.651071,인터넷,매입임대,신혼부부
7513,2025-05-25 13:10:33.131202,5251,2025-05-27 01:57:55.870745,인터넷,임대,고령자
7515,2024-10-10 10:20:07.728508,5252,2024-10-11 07:24:55.454940,방문,분양,고령자
7516,2025-01-28 00:52:16.372786,5253,2025-02-04 05:05:53.887813,인터넷,분양,신혼부부
7517,2025-09-09 20:35:17.576185,5254,2025-09-20 10:03:32.496518,인터넷,임대,신혼부부
7519,2023-12-06 04:04:44.849543,5255,2023-12-07 01:01:33.136935,인터넷,행복주택,고령자
7520,2024-11-22 05:36:27.625093,5256,2024-11-25 20:51:33.115421,우편,행복주택,일반
7522,2024-07-29 13:40:13.940947,5257,2024-07-31 17:34:18.645713,모바일,행복주택,무주택자
7523,2024-01-11 15:34:43.824777,5258,2024-01-15 17:17:11.227836,모바일,분양,청년
7524,2024-08-31 00:17:55.430880,5259,2024-09-20 14:21:13.980384,인터넷,매입임대,고령자
7525,2024-11-30 11:39:37.290792,5260,2024-12-03 15:41:42.359688,인터넷,매입임대,일반
7526,2024-06-17 19:06:46.250387,5261,2024-06-17 19:12:39.709160,모바일,전세,청년
7527,2024-04-14 05:01:20.896691,5262,2024-04-17 16:44:13.326871,모바일,임대,무주택자
7528,2024-04-09 10:34:31.551201,5263,2024-04-11 13:03:51.767443,방문,매입임대,고령자
7529,2023-11-27 11:45:14.390757,5264,2023-12-04 18:07:34.669607,인터넷,행복주택,일반
7530,2024-07-29 19:36:52.421770,5265,2024-07-30 09:51:15.431233,인터넷,행복주택,신혼부부
7531,2024-05-27 01:08:02.987537,5266,2024-05-27 02:55:58.248915,인터넷,임대,신혼부부
7532,2024-01-04 07:57:25.077675,5267,2024-01-04 08:00:52.060792,모바일,행복주택,고령자
7533,2025-05-23 20:49:22.582237,5268,2025-05-26 14:12:03.118327,우편,매입임대,고령자
7535,2024-12-06 16:49:04.877039,5269,2024-12-06 21:30:09.984699,방문,임대,신혼부부
7536,2024-10-16 13:50:50.714092,5270,2024-10-17 07:34:45.901223,모바일,매입임대,청년
7537,2025-12-22 02:40:18.832882,5271,2025-12-22 10:55:22.593036,방문,분양,일반
7538,2023-11-25 12:20:41.418748,5272,2023-11-28 01:58:32.215112,우편,행복주택,신혼부부
7539,2024-10-16 03:20:24.748275,5273,2024-10-17 15:38:24.170077,우편,매입임대,무주택자
7540,2024-06-02 18:48:43.309560,5274,2024-06-07 13:02:41.438332,인터넷,매입임대,일반
7541,2025-05-10 04:57:55.301319,5275,2025-05-10 09:44:37.786671,인터넷,임대,무주택자
7543,2024-01-25 22:51:01.680223,5276,2024-01-26 12:46:54.656392,인터넷,행복주택,무주택자
7544,2024-02-14 18:29:20.475143,5277,2024-02-14 22:52:23.761756,모바일,분양,무주택자
7546,2024-01-30 19:37:25.719914,5278,2024-01-31 03:06:01.509211,방문,전세,무주택자
7547,2025-09-07 16:39:53.312780,5279,2025-09-14 23:57:15.722152,모바일,분양,무주택자
7548,2024-09-13 22:03:40.544474,5280,2024-10-09 07:58:47.463992,인터넷,전세,고령자
7550,2025-05-14 21:45:03.010265,5281,2025-05-16 20:31:20.735745,우편,임대,신혼부부
7551,2025-02-27 10:44:17.827370,5282,2025-02-28 19:30:22.382427,인터넷,전세,무주택자
7552,2024-12-05 15:10:23.817538,5283,2024-12-05 16:40:34.833135,모바일,전세,신혼부부
7553,2024-04-15 06:59:01.216970,5284,2024-04-20 06:36:39.002643,인터넷,분양,신혼부부
7554,2024-11-28 04:31:49.716247,5285,2024-12-07 04:49:55.501546,우편,임대,일반
7555,2024-07-30 19:11:13.948883,5286,2024-08-03 09:57:33.975321,우편,행복주택,고령자
7556,2025-08-13 09:54:53.944388,5287,2025-08-20 16:18:03.615814,인터넷,전세,고령자
7559,2024-02-24 04:46:59.225095,5288,2024-02-24 07:14:19.542336,우편,임대,청년
7560,2025-09-13 21:03:11.363178,5289,2025-09-16 05:28:16.129051,모바일,행복주택,청년
7561,2025-01-02 04:59:46.782394,5290,2025-01-05 13:17:11.673848,인터넷,전세,무주택자
7564,2025-09-03 17:35:49.278208,5291,2025-09-04 01:39:19.707403,우편,분양,고령자
7565,2025-03-24 06:36:48.913785,5292,2025-03-24 23:39:20.543607,인터넷,매입임대,무주택자
7566,2025-04-06 21:03:03.984104,5293,2025-04-08 05:20:06.089653,모바일,전세,일반
7567,2025-07-13 01:34:48.671672,5294,2025-07-16 04:11:25.787804,방문,행복주택,무주택자
7568,2025-03-20 17:50:26.626617,5295,2025-03-22 06:29:57.366803,인터넷,매입임대,청년
7569,2024-10-27 05:44:17.953275,5296,2024-10-29 23:50:31.743359,방문,행복주택,신혼부부
7571,2024-04-24 21:55:40.181672,5297,2024-05-05 22:17:44.586454,우편,임대,청년
7572,2025-05-02 19:56:46.871295,5298,2025-05-02 21:33:04.897056,방문,임대,일반
7573,2025-01-27 01:33:03.962922,5299,2025-02-07 00:57:37.761296,인터넷,행복주택,신혼부부
7574,2024-09-08 12:13:18.184588,5300,2024-09-15 21:34:59.156988,우편,행복주택,신혼부부
7575,2024-12-23 01:05:29.053235,5301,2025-01-02 22:15:47.937599,우편,행복주택,무주택자
7576,2025-05-14 23:47:14.279572,5302,2025-05-17 09:13:32.184633,모바일,행복주택,무주택자
7577,2024-11-26 22:04:16.752991,5303,2024-12-02 21:26:02.548322,우편,임대,신혼부부
7578,2025-05-11 06:10:16.296135,5304,2025-05-17 08:28:21.072482,인터넷,행복주택,일반
7579,2025-03-24 07:03:21.636533,5305,2025-03-24 22:17:08.100362,방문,전세,일반
7581,2025-03-23 11:05:30.841980,5306,2025-03-23 12:42:14.901457,우편,분양,무주택자
7582,2024-12-17 16:32:00.796792,5307,2024-12-25 20:22:40.469022,인터넷,행복주택,일반
7583,2025-07-05 19:42:24.028946,5308,2025-07-05 19:42:42.589896,우편,매입임대,청년
7584,2024-06-28 20:21:03.536165,5309,2024-07-03 13:48:41.421390,우편,분양,청년
7585,2025-10-10 13:24:59.533780,5310,2025-10-19 17:44:47.204712,우편,분양,무주택자
7586,2024-03-30 11:31:36.481696,5311,2024-04-05 17:05:30.462812,모바일,전세,청년
7587,2024-08-27 12:12:11.559636,5312,2024-08-29 15:17:06.541696,우편,임대,신혼부부
7588,2025-02-20 04:58:00.194171,5313,2025-02-26 21:40:32.286681,인터넷,행복주택,청년
7589,2025-09-12 03:04:48.343256,5314,2025-09-15 04:59:21.824099,우편,분양,신혼부부
7590,2024-09-06 10:20:08.538422,5315,2024-09-07 05:30:41.895040,우편,행복주택,무주택자
7591,2025-01-31 21:59:26.049461,5316,2025-02-01 13:58:03.152194,모바일,매입임대,무주택자
7593,2024-04-12 19:14:16.243874,5317,2024-04-22 09:40:10.838040,방문,매입임대,일반
7594,2025-05-21 09:27:21.680760,5318,2025-05-26 19:28:53.583730,모바일,전세,고령자
7595,2025-09-15 22:17:37.380788,5319,2025-09-15 22:19:22.757391,방문,행복주택,청년
7596,2024-08-17 04:48:07.550086,5320,2024-08-17 11:37:38.915237,모바일,분양,청년
7597,2025-05-10 21:41:06.572364,5321,2025-05-17 21:28:33.579432,방문,임대,무주택자
7599,2024-05-09 08:05:32.357013,5322,2024-05-10 00:55:50.951952,모바일,임대,일반
7600,2025-01-18 04:27:22.809188,5323,2025-01-25 15:02:48.062135,우편,전세,신혼부부
7601,2025-09-21 00:33:29.389331,5324,2025-09-21 10:10:13.633920,우편,분양,고령자
7602,2025-05-22 06:00:03.885197,5325,2025-05-23 21:16:02.243640,모바일,매입임대,청년
7603,2025-09-02 23:55:59.380966,5326,2025-09-09 07:01:34.709049,모바일,분양,신혼부부
7604,2024-06-05 13:56:45.308770,5327,2024-06-07 02:59:02.512135,우편,분양,신혼부부
7605,2025-05-26 04:17:36.555315,5328,2025-05-28 18:33:48.693097,인터넷,행복주택,고령자
7608,2025-03-28 02:39:36.989220,5329,2025-03-30 14:08:25.751241,인터넷,분양,무주택자
7609,2024-01-16 09:45:57.050710,5330,2024-02-05 21:07:42.087757,모바일,임대,일반
7610,2025-01-15 16:21:12.069933,5331,2025-01-15 23:02:07.010038,인터넷,매입임대,고령자
7611,2024-07-09 09:53:24.494306,5332,2024-07-10 07:10:23.622034,모바일,분양,고령자
7613,2025-03-17 11:39:24.075232,5333,2025-03-23 05:10:11.321842,방문,분양,신혼부부
7616,2025-11-28 04:13:10.788225,5334,2025-12-02 19:32:33.257184,방문,전세,신혼부부
7617,2023-12-16 00:05:21.451461,5335,2023-12-17 23:22:41.442354,우편,임대,신혼부부
7618,2024-07-27 14:18:54.162476,5336,2024-08-11 07:44:20.067429,모바일,행복주택,신혼부부
7619,2025-03-12 08:35:55.787996,5337,2025-03-12 10:28:47.047282,방문,전세,고령자
7620,2025-05-10 06:43:47.206561,5338,2025-05-11 02:32:19.727869,우편,임대,신혼부부
7621,2024-09-24 23:05:11.569580,5339,2024-09-25 00:08:38.349049,인터넷,전세,일반
7622,2024-09-30 03:47:33.322694,5340,2024-09-30 06:55:53.545431,인터넷,임대,일반
7624,2025-01-28 01:19:26.854635,5341,2025-01-29 23:28:55.887940,우편,임대,일반
7626,2025-03-14 19:58:48.672044,5342,2025-03-24 08:41:43.809728,인터넷,임대,고령자
7627,2024-03-27 08:24:39.720169,5343,2024-03-28 20:32:56.524087,인터넷,임대,일반
7629,2025-01-04 23:24:01.914176,5344,2025-01-05 21:50:22.908674,방문,전세,무주택자
7630,2024-08-28 19:49:47.698129,5345,2024-08-30 13:41:00.871679,모바일,분양,무주택자
7633,2024-05-01 03:10:01.768337,5346,2024-05-01 05:53:50.692478,인터넷,임대,일반
7634,2024-01-15 20:15:57.521396,5347,2024-01-19 07:48:44.740975,방문,분양,고령자
7635,2024-04-05 15:03:50.583540,5348,2024-04-05 15:18:52.636889,우편,분양,신혼부부
7636,2024-10-14 23:26:10.765281,5349,2024-10-19 15:16:03.795960,우편,전세,무주택자
7637,2024-12-21 12:01:51.968728,5350,2024-12-22 06:24:56.195149,방문,행복주택,신혼부부
7640,2024-10-29 00:01:08.680725,5351,2024-10-31 08:58:02.020091,모바일,분양,고령자
7643,2025-06-24 13:46:25.273802,5352,2025-06-25 02:03:44.030515,모바일,전세,신혼부부
7644,2025-11-22 01:26:02.171736,5353,2025-11-22 23:20:34.274790,인터넷,전세,무주택자
7645,2024-06-18 16:23:53.211988,5354,2024-06-19 05:26:04.953540,모바일,전세,신혼부부
7646,2024-05-07 11:29:56.236159,5355,2024-05-18 16:44:00.509912,인터넷,임대,청년
7647,2025-08-16 14:35:26.428737,5356,2025-08-18 09:32:27.747944,우편,행복주택,신혼부부
7648,2024-04-04 12:54:09.009443,5357,2024-04-04 21:11:33.954033,모바일,전세,고령자
7649,2025-10-23 20:28:30.719843,5358,2025-10-23 22:36:26.735399,모바일,전세,신혼부부
7650,2024-01-06 15:38:18.921870,5359,2024-01-07 21:09:12.092269,모바일,임대,청년
7651,2024-01-02 18:42:47.859521,5360,2024-01-24 20:24:33.892812,모바일,행복주택,고령자
7653,2024-11-13 17:33:14.568671,5361,2024-11-13 20:55:24.781224,모바일,전세,청년
7656,2025-07-17 05:15:13.118345,5362,2025-07-17 18:10:55.798925,인터넷,분양,고령자
7657,2024-11-26 11:31:46.174286,5363,2024-11-26 14:01:44.998214,방문,분양,일반
7658,2023-12-30 12:11:44.993416,5364,2023-12-31 17:56:24.385483,방문,매입임대,무주택자
7659,2025-02-23 04:59:47.336555,5365,2025-02-26 18:28:11.995642,방문,분양,일반
7660,2025-08-21 19:31:33.216467,5366,2025-08-21 19:52:01.303762,모바일,매입임대,신혼부부
7661,2025-10-08 19:29:58.811264,5367,2025-10-09 03:38:57.159927,인터넷,전세,고령자
7663,2025-03-10 16:18:03.423154,5368,2025-03-12 15:02:44.495505,인터넷,매입임대,무주택자
7664,2025-12-11 20:02:07.410469,5369,2025-12-17 07:00:43.391524,우편,행복주택,일반
7665,2025-09-30 02:13:04.441538,5370,2025-10-08 21:43:44.447708,방문,임대,청년
7666,2024-03-27 22:09:13.914547,5371,2024-04-04 16:33:10.231620,우편,매입임대,고령자
7667,2024-05-13 19:44:16.771840,5372,2024-05-14 13:26:48.419811,우편,전세,청년
7668,2025-09-12 11:42:26.487752,5373,2025-09-13 21:04:00.848556,모바일,전세,일반
7669,2024-06-30 16:31:46.698089,5374,2024-07-04 03:53:20.101208,모바일,분양,고령자
7670,2024-07-15 18:32:45.642562,5375,2024-07-18 22:21:59.545264,인터넷,매입임대,청년
7671,2025-08-05 00:54:48.390933,5376,2025-08-05 02:19:44.076363,모바일,전세,신혼부부
7672,2025-09-29 21:33:36.840067,5377,2025-10-04 13:58:21.467040,인터넷,임대,무주택자
7673,2025-08-30 21:35:42.769479,5378,2025-09-06 06:18:54.464000,방문,행복주택,청년
7675,2025-09-23 06:12:58.745043,5379,2025-10-03 01:16:51.021083,우편,전세,고령자
7676,2025-03-13 13:39:49.321513,5380,2025-03-19 07:12:34.906428,모바일,분양,일반
7677,2024-06-15 06:02:22.776678,5381,2024-06-15 09:25:18.733176,인터넷,분양,청년
7678,2024-06-01 00:34:20.641763,5382,2024-06-01 12:55:26.399842,모바일,전세,청년
7679,2024-05-18 17:53:16.414794,5383,2024-05-18 23:39:06.403424,인터넷,행복주택,일반
7680,2024-12-02 02:42:18.295330,5384,2024-12-17 09:32:46.652010,우편,임대,고령자
7681,2024-11-25 19:46:20.682842,5385,2024-11-30 20:12:19.588890,방문,매입임대,청년
7684,2024-12-06 23:08:50.593947,5386,2024-12-17 02:19:18.894484,모바일,행복주택,신혼부부
7685,2024-01-06 01:53:11.359275,5387,2024-01-06 04:46:21.356579,방문,전세,고령자
7686,2024-12-26 20:20:54.876624,5388,2024-12-29 04:00:01.185132,우편,행복주택,신혼부부
7687,2025-06-14 03:25:26.335847,5389,2025-06-16 08:28:14.291352,인터넷,행복주택,일반
7688,2024-02-25 21:38:31.744536,5390,2024-02-27 09:05:08.930561,모바일,임대,신혼부부
7689,2024-10-16 15:37:19.471219,5391,2024-10-19 13:47:50.363590,우편,전세,고령자
7691,2025-08-09 19:24:12.166363,5392,2025-08-09 19:58:43.917020,우편,전세,일반
7692,2024-05-08 03:28:44.229310,5393,2024-05-08 03:39:17.824349,인터넷,매입임대,무주택자
7694,2025-11-17 10:48:31.811132,5394,2025-11-21 06:46:06.989768,우편,매입임대,일반
7696,2024-07-13 17:01:26.626244,5395,2024-07-29 02:28:56.314534,우편,행복주택,일반
7697,2025-02-15 02:39:39.819220,5396,2025-02-19 05:56:11.993836,인터넷,임대,일반
7698,2023-12-12 12:03:42.109014,5397,2023-12-12 12:56:57.423386,인터넷,전세,무주택자
7700,2024-01-05 12:59:18.431025,5398,2024-01-08 04:16:38.406486,방문,매입임대,신혼부부
7701,2024-09-26 11:30:25.615081,5399,2024-09-27 07:00:11.122136,우편,임대,고령자
7702,2024-01-12 19:32:07.246007,5400,2024-01-21 17:45:04.267131,모바일,행복주택,일반
7703,2025-02-28 14:16:27.788755,5401,2025-03-08 05:59:09.235963,인터넷,분양,일반
7704,2025-03-17 23:09:00.612687,5402,2025-03-19 04:53:08.616428,모바일,분양,일반
7705,2024-12-11 01:00:17.639436,5403,2024-12-25 15:06:36.688201,모바일,매입임대,일반
7709,2025-08-19 12:13:39.208374,5404,2025-08-20 09:04:35.846930,우편,행복주택,청년
7710,2025-03-16 01:08:34.910878,5405,2025-03-16 01:18:58.639855,인터넷,분양,신혼부부
7711,2024-01-31 17:11:54.422422,5406,2024-02-06 09:40:42.943011,방문,행복주택,고령자
7713,2024-11-19 19:18:01.787166,5407,2024-11-22 00:52:40.819259,모바일,행복주택,청년
7714,2025-08-14 06:17:33.194074,5408,2025-08-14 08:55:31.988749,인터넷,매입임대,일반
7715,2025-06-21 02:11:24.675317,5409,2025-06-21 03:18:26.313558,인터넷,분양,고령자
7716,2024-02-25 03:37:53.096968,5410,2024-02-25 17:50:32.785619,모바일,전세,고령자
7717,2025-01-31 12:53:49.318372,5411,2025-01-31 23:34:02.573232,인터넷,행복주택,신혼부부
7721,2024-07-21 09:00:30.496376,5412,2024-07-28 13:01:12.114541,우편,전세,신혼부부
7723,2024-08-16 19:51:35.442457,5413,2024-08-20 14:51:31.550904,모바일,매입임대,무주택자
7725,2025-02-07 12:35:08.158150,5414,2025-02-10 20:58:31.137621,방문,전세,신혼부부
7726,2025-02-16 22:01:06.696457,5415,2025-02-23 21:24:20.899748,모바일,전세,일반
7727,2024-08-18 23:08:29.573372,5416,2024-08-21 19:29:39.772042,모바일,전세,고령자
7728,2024-01-13 03:43:40.480989,5417,2024-01-13 13:48:09.034749,모바일,임대,무주택자
7730,2025-05-11 08:50:20.837844,5418,2025-06-06 19:04:09.874125,모바일,매입임대,청년
7734,2024-10-04 07:49:10.034908,5419,2024-10-07 20:32:22.665511,방문,매입임대,무주택자
7735,2023-12-21 18:52:33.999512,5420,2023-12-22 00:24:18.523071,방문,임대,고령자
7737,2024-08-03 05:10:10.271894,5421,2024-08-03 06:00:34.704761,모바일,매입임대,신혼부부
7738,2024-11-13 05:33:48.435513,5422,2024-11-17 17:33:21.954458,모바일,행복주택,청년
7739,2025-12-13 03:33:54.642992,5423,2025-12-13 12:34:17.700881,방문,행복주택,신혼부부
7742,2025-05-10 21:35:47.597633,5424,2025-05-11 11:08:12.347254,모바일,전세,일반
7743,2025-05-15 21:00:44.341273,5425,2025-06-06 21:06:21.353192,방문,임대,무주택자
7744,2024-10-11 20:11:00.130768,5426,2024-10-23 15:35:35.253607,우편,전세,고령자
7749,2024-01-12 16:24:08.017728,5427,2024-01-16 13:44:25.812729,인터넷,분양,고령자
7750,2024-11-12 15:42:07.168328,5428,2024-11-17 12:10:39.961233,방문,분양,일반
7751,2024-03-06 07:17:37.265515,5429,2024-03-06 17:37:05.968359,인터넷,행복주택,청년
7752,2025-04-08 03:53:55.100652,5430,2025-04-08 07:29:49.789170,모바일,분양,신혼부부
7753,2025-11-28 13:20:27.146579,5431,2025-12-05 03:51:55.573630,방문,전세,청년
7754,2025-10-26 12:44:30.681869,5432,2025-10-26 13:31:20.561146,우편,매입임대,무주택자
7755,2025-08-20 16:21:25.778566,5433,2025-08-25 00:53:56.411596,방문,임대,고령자
7756,2025-07-13 06:37:07.591454,5434,2025-07-18 10:23:37.961135,모바일,매입임대,무주택자
7757,2025-09-05 08:35:43.760465,5435,2025-09-05 08:44:49.983428,인터넷,전세,일반
7758,2024-06-12 16:21:01.910267,5436,2024-06-15 06:59:13.527659,우편,전세,신혼부부
7759,2024-07-18 15:41:39.854158,5437,2024-07-19 15:19:58.735655,우편,행복주택,고령자
7761,2025-09-30 05:16:57.534932,5438,2025-10-05 05:00:24.662673,방문,분양,청년
7762,2025-12-16 11:43:14.012312,5439,2025-12-16 14:13:46.904059,방문,임대,청년
7763,2024-02-16 20:45:02.735653,5440,2024-02-18 13:51:10.354562,우편,임대,청년
